insc,nota1,nota2,nota3,nota4,red
1076928,707.970,589.200,610.267,464.088,850
1099328,360.234,335.759,415.782,430.788,725
1096280,621.036,430.799,454.679,464.088,900
1106479,577.569,557.520,493.576,464.088,750
1087457,316.767,304.079,337.989,430.788,775
1087675,577.569,589.200,415.782,497.388,825
1129599,447.168,494.160,454.679,430.788,800
1121062,577.569,525.840,493.576,430.788,800
1123445,447.168,462.480,493.576,430.788,850
1077126,577.569,620.880,571.370,430.788,925
1126122,447.168,589.200,415.782,497.388,775
1108936,447.168,494.160,376.886,397.488,800
1101951,534.102,494.160,532.473,430.788,725
1080924,490.635,494.160,532.473,397.488,875
1082909,316.767,430.799,454.679,397.488,825
1131684,534.102,557.520,493.576,464.088,800
1120437,447.168,557.520,493.576,464.088,800
1114976,621.036,462.480,415.782,464.088,750
1100216,316.767,620.880,493.576,430.788,750
1120081,360.234,367.439,454.679,464.088,750
1106320,577.569,620.880,571.370,497.388,800
1119144,577.569,589.200,571.370,364.187,825
1084261,403.701,494.160,376.886,430.788,750
1078354,403.701,557.520,610.267,563.988,750
1135353,360.234,525.840,415.782,497.388,850
1131004,490.635,557.520,571.370,464.088,900
1087772,403.701,525.840,493.576,497.388,825
1083980,403.701,399.119,376.886,464.088,825
1076541,447.168,494.160,415.782,397.488,850
1096696,403.701,399.119,415.782,430.788,725
1075249,577.569,620.880,610.267,530.688,850
1104641,534.102,557.520,493.576,397.488,800
1100038,490.635,494.160,571.370,430.788,825
1094038,534.102,494.160,415.782,464.088,775
1101838,490.635,462.480,493.576,430.788,825
1089599,707.970,620.880,532.473,597.288,825
1095223,403.701,494.160,415.782,497.388,825
1136922,490.635,525.840,454.679,430.788,850
1101470,707.970,620.880,493.576,597.288,900
1138845,490.635,557.520,454.679,597.288,800
1093200,490.635,589.200,337.989,464.088,750
1101266,490.635,652.561,415.782,497.388,750
1135016,534.102,557.520,454.679,464.088,825
1109546,490.635,494.160,454.679,464.088,825
1081239,490.635,494.160,454.679,430.788,875
1081903,664.503,620.880,493.576,464.088,875
1100318,273.300,462.480,415.782,430.788,825
1135062,447.168,557.520,454.679,530.688,675
1096744,447.168,494.160,415.782,430.788,850
1071988,534.102,620.880,493.576,464.088,925
1080857,360.234,272.399,376.886,464.088,100
1086873,403.701,430.799,376.886,497.388,775
1079348,316.767,430.799,415.782,464.088,875
1135291,447.168,494.160,376.886,497.388,825
1089911,621.036,652.561,493.576,630.588,900
1134983,621.036,525.840,415.782,464.088,800
1101243,447.168,367.439,454.679,430.788,825
1101145,447.168,399.119,415.782,397.488,700
1120587,360.234,399.119,415.782,464.088,725
1136151,403.701,589.200,571.370,464.088,850
1102536,447.168,462.480,493.576,464.088,825
1118368,577.569,589.200,493.576,397.488,800
1094334,360.234,304.079,337.989,530.688,775
1086910,490.635,589.200,571.370,497.388,875
1081498,534.102,462.480,532.473,464.088,750
1087640,534.102,525.840,493.576,430.788,750
1105088,490.635,399.119,493.576,464.088,700
1133212,621.036,557.520,532.473,464.088,875
1132426,316.767,494.160,454.679,430.788,700
1133712,577.569,462.480,571.370,464.088,825
1130799,664.503,557.520,493.576,464.088,850
1107051,534.102,525.840,376.886,430.788,750
1100516,403.701,367.439,493.576,397.488,775
1125359,621.036,589.200,532.473,430.788,650
1100389,490.635,525.840,454.679,497.388,700
1126843,577.569,525.840,532.473,530.688,800
1086054,447.168,399.119,454.679,397.488,750
1134505,447.168,399.119,415.782,464.088,800
1114675,577.569,272.399,415.782,464.088,750
1132530,534.102,462.480,415.782,430.788,850
1131528,577.569,557.520,532.473,430.788,800
1109440,360.234,525.840,454.679,464.088,725
1101810,447.168,494.160,415.782,397.488,525
1129963,490.635,557.520,454.679,430.788,775
1134670,534.102,430.799,493.576,397.488,825
1078606,490.635,525.840,493.576,397.488,850
1114899,490.635,525.840,454.679,563.988,775
1135452,534.102,304.079,415.782,464.088,775
1099468,490.635,335.759,454.679,397.488,875
1119327,664.503,589.200,493.576,397.488,850
1098094,577.569,462.480,337.989,464.088,800
1086797,447.168,335.759,337.989,397.488,800
1106414,577.569,684.241,532.473,430.788,675
1114984,447.168,367.439,415.782,397.488,825
1083763,621.036,652.561,571.370,630.588,875
1124481,360.234,367.439,532.473,464.088,850
1071494,490.635,494.160,493.576,497.388,750
1089221,490.635,589.200,454.679,497.388,750
1111225,534.102,620.880,454.679,563.988,825
1109984,447.168,525.840,415.782,430.788,700
1136058,447.168,494.160,454.679,364.187,750
1072309,447.168,462.480,454.679,430.788,700
1124818,577.569,589.200,493.576,464.088,750
1105438,577.569,589.200,532.473,563.988,825
1074158,447.168,304.079,571.370,464.088,725
1100429,534.102,399.119,415.782,430.788,800
1080294,534.102,399.119,415.782,563.988,800
1117669,490.635,335.759,376.886,464.088,725
1092892,403.701,335.759,571.370,497.388,700
1124738,403.701,462.480,376.886,497.388,775
1108639,447.168,462.480,532.473,464.088,800
1138396,360.234,399.119,415.782,430.788,725
1076030,490.635,367.439,415.782,464.088,775
1132705,229.834,304.079,493.576,430.788,775
1102463,490.635,589.200,337.989,430.788,650
1105735,447.168,367.439,337.989,397.488,100
1080002,447.168,589.200,454.679,430.788,800
1129102,490.635,335.759,454.679,464.088,725
1077407,447.168,399.119,299.092,430.788,700
1123672,577.569,525.840,649.164,530.688,800
1138674,577.569,525.840,454.679,430.788,800
1086133,534.102,557.520,415.782,464.088,775
1135558,490.635,430.799,376.886,397.488,700
1077807,621.036,557.520,571.370,597.288,800
1138435,490.635,272.399,493.576,530.688,775
1129359,447.168,399.119,454.679,397.488,775
1135752,534.102,399.119,415.782,497.388,750
1121608,664.503,430.799,454.679,530.688,700
1138223,403.701,557.520,415.782,397.488,750
1130603,490.635,494.160,415.782,497.388,775
1130945,577.569,557.520,571.370,464.088,850
1080613,577.569,430.799,532.473,430.788,725
1135632,534.102,557.520,337.989,497.388,750
1137166,577.569,462.480,415.782,497.388,750
1139233,447.168,684.241,571.370,563.988,800
1076920,534.102,557.520,454.679,430.788,850
1120970,490.635,399.119,454.679,563.988,800
1098978,403.701,494.160,415.782,364.187,775
1074568,490.635,430.799,532.473,530.688,875
1089332,447.168,525.840,376.886,397.488,725
1117144,316.767,525.840,532.473,397.488,775
1130766,490.635,430.799,571.370,530.688,875
1090127,490.635,620.880,493.576,430.788,875
1135489,273.300,399.119,454.679,464.088,700
1112884,490.635,462.480,532.473,464.088,900
1130270,447.168,462.480,376.886,497.388,700
1075474,490.635,399.119,415.782,497.388,725
1079258,490.635,335.759,571.370,464.088,725
1104534,447.168,557.520,571.370,497.388,725
1078855,447.168,525.840,571.370,430.788,800
1071478,403.701,462.480,493.576,464.088,850
1076148,447.168,430.799,415.782,530.688,775
1104334,229.834,430.799,493.576,430.788,775
1078625,534.102,494.160,376.886,464.088,725
1078199,360.234,367.439,454.679,530.688,725
1092847,577.569,494.160,532.473,364.187,725
1119010,360.234,335.759,299.092,430.788,725
1132059,534.102,557.520,649.164,364.187,825
1084664,621.036,589.200,532.473,397.488,875
1135011,447.168,399.119,532.473,497.388,700
1101840,447.168,430.799,454.679,430.788,700
1084747,273.300,335.759,415.782,397.488,650
1125192,490.635,557.520,493.576,497.388,800
1133614,577.569,494.160,493.576,430.788,800
1095591,447.168,335.759,376.886,430.788,800
1135015,316.767,367.439,454.679,464.088,725
1088643,490.635,462.480,571.370,497.388,825
1138329,403.701,430.799,376.886,497.388,725
1074936,621.036,620.880,493.576,530.688,875
1072343,447.168,589.200,493.576,397.488,850
1080227,360.234,335.759,454.679,364.187,825
1132588,534.102,399.119,376.886,430.788,700
1106723,360.234,462.480,415.782,430.788,825
1094106,534.102,525.840,376.886,397.488,775
1087714,490.635,240.719,299.092,530.688,775
1136469,403.701,335.759,454.679,530.688,725
1091638,534.102,652.561,688.061,464.088,900
1090817,707.970,589.200,726.957,663.888,950
1119731,621.036,494.160,454.679,630.588,875
1131426,490.635,399.119,415.782,397.488,800
1123262,577.569,494.160,493.576,464.088,775
1108576,447.168,620.880,454.679,530.688,725
1131116,403.701,335.759,493.576,430.788,750
1081360,490.635,525.840,532.473,530.688,900
1118383,447.168,430.799,571.370,497.388,750
1095853,490.635,525.840,493.576,563.988,850
1076369,664.503,684.241,726.957,563.988,925
1100200,534.102,620.880,649.164,530.688,900
1116957,621.036,620.880,610.267,763.788,925
1107772,534.102,557.520,532.473,430.788,775
1084718,707.970,652.561,649.164,497.388,875
1129266,490.635,557.520,493.576,464.088,800
1100365,534.102,620.880,532.473,430.788,900
1078181,490.635,462.480,493.576,530.688,925
1135565,490.635,557.520,571.370,497.388,875
1117100,447.168,557.520,493.576,497.388,900
1088545,577.569,525.840,454.679,497.388,875
1101344,490.635,557.520,493.576,663.888,875
1107042,360.234,494.160,454.679,430.788,825
1084641,577.569,620.880,610.267,663.888,925
1133144,490.635,462.480,688.061,497.388,850
1087080,534.102,557.520,493.576,430.788,925
1137621,447.168,589.200,571.370,563.988,875
1077804,577.569,557.520,571.370,530.688,850
1098470,664.503,557.520,415.782,597.288,950
1104554,403.701,525.840,376.886,397.488,800
1119096,577.569,652.561,571.370,497.388,850
1138989,360.234,462.480,532.473,397.488,825
1133794,447.168,494.160,415.782,364.187,750
1085189,447.168,589.200,610.267,430.788,750
1139089,577.569,589.200,610.267,430.788,850
1128168,664.503,589.200,649.164,563.988,900
1101270,403.701,430.799,493.576,563.988,800
1102128,577.569,652.561,532.473,630.588,925
1093263,664.503,620.880,493.576,464.088,900
1103180,664.503,525.840,610.267,530.688,825
1091495,577.569,367.439,376.886,530.688,800
1105009,534.102,684.241,610.267,430.788,900
1078438,577.569,557.520,610.267,663.888,850
1136407,447.168,525.840,493.576,464.088,800
1105737,621.036,589.200,571.370,497.388,900
1076421,577.569,620.880,649.164,597.288,925
1073811,534.102,652.561,532.473,497.388,850
1094962,621.036,652.561,493.576,464.088,925
1132688,403.701,525.840,415.782,464.088,725
1086821,490.635,652.561,688.061,530.688,875
1111410,447.168,367.439,454.679,464.088,850
1114074,534.102,589.200,532.473,430.788,825
1117179,447.168,525.840,610.267,430.788,850
1085520,360.234,399.119,415.782,497.388,825
1096511,664.503,652.561,454.679,630.588,875
1074079,360.234,367.439,454.679,430.788,750
1077217,447.168,304.079,415.782,464.088,725
1087518,534.102,525.840,610.267,464.088,875
1090246,447.168,430.799,571.370,364.187,825
1077597,403.701,462.480,415.782,430.788,900
1115391,490.635,652.561,610.267,530.688,900
1088128,316.767,462.480,493.576,430.788,800
1104249,577.569,494.160,493.576,430.788,875
1109736,577.569,557.520,571.370,663.888,925
1095063,577.569,494.160,532.473,497.388,850
1086324,490.635,399.119,415.782,430.788,775
1072814,577.569,589.200,571.370,663.888,825
1110128,447.168,652.561,610.267,497.388,825
1129032,490.635,430.799,454.679,464.088,800
1106274,621.036,652.561,649.164,497.388,925
1083248,534.102,557.520,610.267,530.688,825
1087198,621.036,589.200,610.267,497.388,850
1090814,490.635,589.200,571.370,464.088,825
1081274,664.503,620.880,688.061,630.588,900
1078407,490.635,367.439,454.679,563.988,850
1135749,490.635,557.520,532.473,630.588,800
1130135,577.569,589.200,493.576,530.688,800
1094258,534.102,430.799,649.164,464.088,875
1094313,447.168,494.160,532.473,563.988,775
1089009,447.168,557.520,415.782,464.088,825
1076626,534.102,494.160,454.679,530.688,750
1087775,621.036,557.520,571.370,597.288,900
1088153,490.635,525.840,532.473,497.388,800
1131963,577.569,620.880,649.164,397.488,900
1088682,316.767,462.480,493.576,530.688,800
1075819,403.701,399.119,532.473,464.088,750
1072783,577.569,589.200,493.576,497.388,825
1129000,621.036,557.520,765.854,730.488,900
1133108,577.569,620.880,493.576,497.388,850
1128793,534.102,557.520,610.267,497.388,850
1126033,664.503,652.561,649.164,663.888,925
1130408,360.234,367.439,454.679,497.388,725
1116941,664.503,652.561,649.164,663.888,900
1138155,621.036,620.880,571.370,597.288,875
1126555,621.036,589.200,454.679,497.388,850
1132713,621.036,620.880,688.061,697.188,850
1074482,577.569,462.480,415.782,430.788,850
1110924,577.569,620.880,532.473,730.488,925
1119705,707.970,589.200,610.267,630.588,875
1101466,534.102,494.160,610.267,563.988,850
1099878,621.036,620.880,493.576,597.288,925
1127221,534.102,620.880,610.267,697.188,875
1112349,534.102,557.520,688.061,464.088,875
1105916,534.102,620.880,571.370,497.388,950
1074245,621.036,620.880,532.473,563.988,850
1084078,577.569,620.880,610.267,497.388,825
1128936,534.102,620.880,610.267,563.988,850
1080366,621.036,652.561,765.854,797.088,950
1086883,403.701,430.799,649.164,630.588,750
1121804,621.036,684.241,688.061,763.788,850
1091598,577.569,620.880,610.267,563.988,850
1130325,490.635,399.119,454.679,397.488,825
1083410,534.102,620.880,610.267,697.188,950
1112992,490.635,462.480,415.782,397.488,800
1087343,577.569,620.880,571.370,630.588,875
1103786,447.168,557.520,532.473,530.688,825
1077644,534.102,494.160,415.782,464.088,850
1111433,447.168,462.480,415.782,364.187,800
1139171,577.569,589.200,610.267,563.988,850
1111760,534.102,589.200,688.061,730.488,950
1115516,621.036,620.880,610.267,597.288,925
1087844,664.503,620.880,610.267,597.288,875
1073296,403.701,525.840,454.679,464.088,800
1082633,534.102,462.480,376.886,497.388,825
1117243,447.168,589.200,688.061,663.888,900
1100393,490.635,462.480,454.679,530.688,750
1098544,490.635,620.880,649.164,530.688,875
1088420,707.970,684.241,610.267,630.588,825
1121894,621.036,589.200,532.473,497.388,900
1079290,534.102,525.840,454.679,464.088,825
1108432,664.503,589.200,649.164,530.688,850
1101346,577.569,620.880,610.267,663.888,900
1075554,403.701,557.520,415.782,430.788,825
1133231,534.102,652.561,649.164,730.488,800
1081080,447.168,557.520,454.679,397.488,875
1087776,490.635,620.880,532.473,597.288,850
1088058,534.102,399.119,610.267,430.788,850
1116617,316.767,557.520,376.886,430.788,750
1097741,403.701,589.200,454.679,464.088,900
1099589,534.102,620.880,765.854,797.088,850
1073945,447.168,335.759,337.989,497.388,850
1106487,273.300,304.079,454.679,430.788,825
1081876,664.503,652.561,688.061,697.188,900
1123545,621.036,430.799,493.576,430.788,850
1085702,534.102,557.520,493.576,464.088,825
1137541,534.102,525.840,454.679,497.388,875
1086226,534.102,620.880,649.164,663.888,850
1073217,621.036,557.520,610.267,430.788,850
1120118,490.635,557.520,532.473,563.988,700
1086050,490.635,589.200,532.473,397.488,825
1084987,534.102,525.840,571.370,430.788,850
1100735,577.569,620.880,610.267,730.488,875
1122500,577.569,620.880,571.370,530.688,875
1128646,534.102,589.200,610.267,530.688,850
1134105,534.102,620.880,571.370,630.588,925
1090774,490.635,589.200,532.473,563.988,925
1081563,534.102,620.880,571.370,630.588,825
1085789,534.102,399.119,532.473,497.388,850
1119276,707.970,652.561,649.164,730.488,825
1108354,447.168,620.880,649.164,763.788,875
1136796,621.036,589.200,804.751,797.088,900
1114954,534.102,557.520,532.473,497.388,850
1080888,577.569,494.160,454.679,397.488,875
1130907,490.635,430.799,532.473,497.388,800
1087716,621.036,589.200,649.164,630.588,875
1091084,447.168,557.520,649.164,597.288,800
1075582,534.102,557.520,532.473,563.988,900
1133739,621.036,620.880,571.370,630.588,875
1123754,577.569,652.561,688.061,563.988,825
1127944,490.635,525.840,493.576,663.888,825
1123225,621.036,589.200,610.267,497.388,875
1123399,490.635,620.880,415.782,430.788,925
1123075,621.036,620.880,688.061,763.788,900
1121438,621.036,557.520,532.473,430.788,875
1102751,403.701,525.840,571.370,397.488,875
1123695,490.635,430.799,376.886,430.788,775
1100311,577.569,525.840,454.679,430.788,850
1131140,664.503,525.840,532.473,430.788,900
1077307,664.503,462.480,454.679,464.088,850
1075401,490.635,335.759,415.782,464.088,750
1120108,403.701,494.160,493.576,530.688,825
1116124,577.569,589.200,649.164,597.288,850
1078113,621.036,525.840,571.370,597.288,825
1136226,534.102,494.160,337.989,430.788,800
1105064,534.102,430.799,532.473,497.388,850
1073119,360.234,494.160,376.886,464.088,850
1083342,360.234,430.799,415.782,397.488,725
1087523,403.701,367.439,376.886,464.088,700
1138206,403.701,367.439,454.679,464.088,725
1135151,577.569,620.880,610.267,597.288,875
1106628,534.102,399.119,610.267,497.388,750
1101445,621.036,684.241,804.751,797.088,950
1088617,664.503,620.880,649.164,763.788,875
1126630,621.036,652.561,610.267,763.788,850
1114415,273.300,304.079,415.782,530.688,700
1119532,621.036,589.200,571.370,430.788,800
1096842,577.569,335.759,415.782,430.788,800
1097797,534.102,525.840,571.370,697.188,875
1136416,534.102,557.520,571.370,497.388,900
1119311,534.102,494.160,415.782,563.988,850
1080217,534.102,525.840,532.473,397.488,750
1125654,447.168,525.840,415.782,530.688,825
1123229,447.168,557.520,532.473,464.088,850
1122889,621.036,589.200,610.267,530.688,825
1105006,577.569,652.561,610.267,530.688,850
1134364,621.036,589.200,532.473,630.588,950
1084241,621.036,652.561,610.267,697.188,900
1083903,577.569,589.200,493.576,464.088,875
1073958,621.036,652.561,649.164,663.888,900
1134978,403.701,525.840,532.473,464.088,825
1112786,534.102,589.200,571.370,497.388,850
1132726,490.635,462.480,688.061,464.088,900
1120041,577.569,557.520,649.164,730.488,875
1126408,447.168,399.119,493.576,464.088,850
